"store","websites","attribute_set","type","sku","category_ids","has_options","name","config_attributes","manufacturer","meta_title","meta_description","image","small_image","url_key","thumbnail","gift_message_available","url_path","custom_design","options_container","weight","price","cost","minimal_price","description","meta_keyword","in_depth","dimension","model","activation_information","short_description","custom_layout_update","color","status","tax_class_id","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","related","upsell","crosssell","tier_prices","associated","bundle_options","grouped","downloadable_options","image_label","small_image_label","thumbnail_label","disable_googlecheckout","processor","memory","hardrive","screensize","computer_manufacturers","Extended Warranty:drop_down:0:0","Extended Warranty:radio:0:0","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","required_options","isbn_13","ram_size","cpu_speed"
"admin","base","Shoes","simple","ana_5","17","0","Anashria Womens Premier Leather Sandal","","Anashria","Anashria Womens Premier Leather Sandal","Anashria Womens Premier Leather Sandal","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal-1.jpg","anashria-womens-premier-leather-sandal-5","/a/n/anashria-womens-premier-leather-sandal-2.jpg","Use config","anashria-womens-premier-leather-sandal-5.html","","Block after Info Column","2.0000","41.9500","10.0000","41.9500","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","womens, sandal, leather, anashria, ","Womens Premier Leather Single Layer Narrow Strap - ","","B000KJ43SG","","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","","Brown","Enabled","Taxable Goods","Nowhere","797.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","5","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","ana_6","17","0","Anashria Womens Premier Leather Sandal","","Anashria","Anashria Womens Premier Leather Sandal","Anashria Womens Premier Leather Sandal","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal-1.jpg","anashria-womens-premier-leather-sandal-6","/a/n/anashria-womens-premier-leather-sandal-2.jpg","Use config","anashria-womens-premier-leather-sandal-6.html","","Block after Info Column","2.0000","41.9500","10.0000","41.9500","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","womens, sandal, leather, anashria, ","Womens Premier Leather Single Layer Narrow Strap - ","","B000KJ43SG","","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","","Brown","Enabled","Taxable Goods","Nowhere","856.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","6","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","ana_7","17","0","Anashria Womens Premier Leather Sandal","","Anashria","Anashria Womens Premier Leather Sandal","Anashria Womens Premier Leather Sandal","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal-1.jpg","anashria-womens-premier-leather-sandal-7","/a/n/anashria-womens-premier-leather-sandal-2.jpg","Use config","anashria-womens-premier-leather-sandal-7.html","","Block after Info Column","2.0000","41.9500","10.0000","41.9500","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","womens, sandal, leather, anashria, ","Womens Premier Leather Single Layer Narrow Strap - ","","B000KJ43SG","","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","","Brown","Enabled","Taxable Goods","Nowhere","660.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","7","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","ana_8","17","0","Anashria Womens Premier Leather Sandal","","Anashria","Anashria Womens Premier Leather Sandal","Anashria Womens Premier Leather Sandal","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal-1.jpg","anashria-womens-premier-leather-sandal-8","/a/n/anashria-womens-premier-leather-sandal-2.jpg","Use config","anashria-womens-premier-leather-sandal-8.html","","Block after Info Column","2.0000","41.9500","10.0000","41.9500","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","womens, sandal, leather, anashria, ","Womens Premier Leather Single Layer Narrow Strap - ","","B000KJ43SG","","Womens Premier Leather Single Layer Narrow Strap - NEW Colors Available - Womens Style - Genuine Top Grain Premier Leather - Rich Color Tones - Straps lined with 2000 lb test nylon - Guaranteed for the Life of the Sole - Non-slip sole - Note: Rainbow is in the process of unveiling a new toe post tag that is much smaller than the original tag.","","Brown","Enabled","Taxable Goods","Nowhere","321.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","8","Sandal","","","","","","","","",""
"admin","base","Shoes","configurable","cn","16,17","1","CN Clogs Beach/Garden Clog","gender,shoe_size","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog.jpg","cn-clogs-beach-garden-clog","/c/n/cn-clogs-beach-garden-clog.jpg","Use config","cn-clogs-beach-garden-clog.html","","Product Info Column","1.0000","15.9900","2.0000","13.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","cn, clogs, outdoor, shoes, sandals, comfortable","<ul>
<ul class=""disc"">
<li>Made of EVA foam<br></li>
<li>Heel strap keeps shoe on foot<br></li>
<li>Non-marking, slip-resistant outsole<br></li>
<li> Weigh just 6-10 ounces<br></li>
","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Catalog, Search","986.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","ana,","coal_1,ink,oc,","","cn_3,cn_4,cn_5,cn_6,cn_7,cn_m8,cn_m9,cn_m10,cn_m11,cn_m12,","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","","","Sandal","","","","","","1","","",""
"admin","base","Shoes","simple","cn_4","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-4","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-4.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","859.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","4","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","cn_5","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-5","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-5.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","31.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","5","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","cn_6","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-6","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-6.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","303.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","6","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","cn_7","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-7","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-7.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","621.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Womens","7","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","cn_m8","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-8","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-8.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","191.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Mens","8","Sandal","","","","","","","","",""
"admin","base","Shoes","simple","cn_m9","16,17","0","CN Clogs Beach/Garden Clog","","CN CLogs","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","cn-clogs-beach-garden-clog-9","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","cn-clogs-beach-garden-clog-9.html","","Block after Info Column","1.0000","15.9900","1.0000","15.9900","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","CN Clogs Beach/Garden Clog ","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Blue","Enabled","Taxable Goods","Nowhere","948.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","","","","","","","","","","","","","","","","","","1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20|3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:30","3 Year - Parts and Labor:fixed:325.0000:3yr_p_l:0|1 Year - Parts and Labor:fixed:150.0000:1yr_p_l:10|2 Years - Parts and Labor:fixed:250.0000:2yr_p_l:20","Mens","9","Sandal","","","","","","","","",""
